,Coefficients
func_dec: dotxstatus,-0.027641471885717354
func_dec: vni,-0.02768285735363572
func_dec: disctimeout,-0.027702028032619362
func_dec: scheduling,-0.02770819200801783
func_dec: hierarchy,-0.02770819200801783
func_dec: charge,-0.027813060718341696
func_dec: lt,-0.027868026028760866
func_dec: gphy,-0.027868026028760866
func_dec: rt2x00mac,-0.027964513887596836
func_dec: ringparam,-0.027964513887596836
func_dec: grc,-0.027996317514521106
func_dec: devname,-0.02799704925602619
func_dec: div,-0.028047771259265768
func_dec: p9,-0.028157990708332706
func_dec: ledaction,-0.02816727237919945
func_dec: itag,-0.028214188246376913
func_dec: iph,-0.028229927244068205
func_dec: iphdr,-0.028229927244068205
func_dec: ahash,-0.028248387805570062
func_dec: pip,-0.028268458380799274
func_dec: boolopt,-0.02829911440084424
func_dec: cpia2,-0.028372036607320968
func_dec: rhashtable,-0.028414837765835803
func_dec: strparser,-0.028474236813735
func_dec: rcvbuf,-0.02855878244541513
func_dec: ecc,-0.028585716444885705
func_dec: subsystem,-0.02861106950064593
func_dec: umem,-0.02870866052191513
func_dec: mul,-0.028847749313384144
func_dec: psock,-0.028956076705956086
func_dec: kctl,-0.028959716594268676
func_dec: ibcq,-0.029003957447042667
func_dec: replace16,-0.029045114664516647
func_dec: camera,-0.029068918682755195
func_dec: addabackup,-0.029105514456634632
func_dec: valbool,-0.029191306653162424
func_dec: enter,-0.02922409257358863
func_dec: ulp3,-0.029227298252830464
func_dec: kvaser,-0.029313298309451966
func_dec: ulp2,-0.029325472341854293
func_dec: fte,-0.029337520458923894
func_dec: pmtx,-0.029338041953483364
func_dec: pmrx,-0.02936803124719628
func_dec: primer,-0.0294193496452617
func_dec: parameter,-0.02943170181058438
func_dec: vtunnel,-0.0294328547764783
func_dec: MLX5,-0.029457370876162577
func_dec: ESWITCH,-0.029457370876162577
func_dec: dbM,-0.029494832863280238
func_dec: 6ghz,-0.029562950666197744
func_dec: he,-0.029562950666197744
func_dec: uctx,-0.029567682243017854
func_dec: lpreamble,-0.029623781310879123
func_dec: zbc,-0.029645739024082445
func_dec: capability,-0.029798423830483003
func_dec: twsk,-0.029889225902546574
func_dec: ecmd,-0.029922631774489956
func_dec: mkey,-0.029930861722255335
func_dec: aci,-0.02999522757596366
func_dec: sgout,-0.030007741535085595
func_dec: PRIO2TC,-0.03008778587730982
func_dec: prio2tc,-0.03008778587730982
func_dec: bth1,-0.030236084521343833
func_dec: spq,-0.03030730797929068
func_dec: mbx,-0.030349808552197842
func_dec: nat25,-0.030365862286312856
func_dec: learn,-0.030395205317539597
func_dec: swdev,-0.030395205317539597
func_dec: pglueb,-0.030598363809531758
func_dec: pfid,-0.030598363809531758
func_dec: newprio,-0.030764272812307758
func_dec: swlps,-0.030842391079920446
func_dec: rev,-0.030942258971796713
func_dec: mci,-0.03094644017205045
func_dec: ips1,-0.03109392275524005
func_dec: ips0,-0.03109392275524005
func_dec: offloaded,-0.031146451464705675
func_dec: bw20,-0.03127055394156237
func_dec: bw40,-0.03127055394156237
func_dec: ulprx,-0.031346893395349865
func_dec: deauthenticate,-0.031356330670584694
func_dec: tidfunc,-0.03139909793744698
func_dec: drained,-0.03139909793744698
func_dec: update,-0.03167983780069239
func_dec: sgl,-0.031799940961742997
func_dec: carrier,-0.031803236532849354
func_dec: dst,-0.03190449002818014
func_dec: ivf,-0.03196057865039282
func_dec: callee,-0.03209180432370978
func_dec: dereg,-0.03211641507646236
func_dec: nlist,-0.03218529144783313
func_dec: hitcnt,-0.03220466230244249
func_dec: bytecnt,-0.03220466230244249
func_dec: stid,-0.032328297859247075
func_dec: getname,-0.03233834099911517
func_dec: cma,-0.032340091251389994
func_dec: devin,-0.032388309295516886
func_dec: compile,-0.03240828700440324
func_dec: ifcb,-0.032508561727578496
func_dec: htb,-0.03254704630365424
func_dec: rf,-0.032603670982088585
func_dec: second,-0.032612145672715843
func_dec: hma,-0.032676275074363534
func_dec: aad,-0.03267665231684768
func_dec: 256,-0.03267665231684768
func_dec: sigma,-0.03275211079875219
func_dec: gvmi,-0.03284077659754115
func_dec: TransportAddress,-0.03284636640427316
func_dec: taddr,-0.03284636640427316
func_dec: h225,-0.03284636640427316
func_dec: intrpt,-0.03284813936153857
func_dec: b2062,-0.03285224926756409
func_dec: timestamps,-0.03288590045450023
func_dec: parsing,-0.03295327580693668
func_dec: xm,-0.03317775621713611
func_dec: indr,-0.033228682199616714
func_dec: sch,-0.033228682199616714
func_dec: aggregation,-0.033423172069126636
func_dec: vl15,-0.0334822536329074
func_dec: vl15buf,-0.0334822536329074
func_dec: nodeid,-0.033509875677239814
func_dec: mpath,-0.033666716213331366
func_dec: srv,-0.03372803528884014
func_dec: aggr,-0.03375960689707299
func_dec: access,-0.03384756189235363
func_dec: quadlets,-0.03385607688746818
func_dec: extend,-0.03387305850460594
func_dec: nxt,-0.033874107618694464
func_dec: vg,-0.03409876034934847
func_dec: fec,-0.03410176372748608
func_dec: 10,-0.034172410167699965
func_dec: listener,-0.03422379905761877
func_dec: rxl,-0.03422379905761877
func_dec: kvd,-0.034305571449626926
func_dec: sattrargs,-0.034340137601587155
func_dec: lowpan,-0.034368591115728146
func_dec: kvdl,-0.03440976694026515
func_dec: tbl,-0.034433942946164336
func_dec: EQE,-0.034442796126369364
func_dec: GEN,-0.034442796126369364
func_dec: linkargs,-0.034483222719733315
func_dec: icsk,-0.03462059856350984
func_dec: fmtdesc,-0.03462758066395861
func_dec: vif,-0.0347897562747142
func_dec: tramp,-0.03513141817259036
func_dec: tprogs,-0.03513141817259036
func_dec: geneve,-0.035150597669895076
func_dec: wfq,-0.035257404094408994
func_dec: tlc,-0.03530550424734599
func_dec: remain,-0.035416079517595025
func_dec: rxmsg,-0.03547630553412412
func_dec: look,-0.03547630553412412
func_dec: ahead,-0.03547630553412412
func_dec: calibration,-0.035498964354588956
func_dec: va,-0.03552809671723755
func_dec: thermalmeter,-0.035547801024427124
func_dec: tracking,-0.035547801024427124
func_dec: rt2x00link,-0.03554855152669615
func_dec: igmp6,-0.03561341449773663
func_dec: fillbuf,-0.0356284258569734
func_dec: rsm,-0.03564200335848774
func_dec: fifo,-0.03564633521381492
func_dec: achunk,-0.035698178387895255
func_dec: fail,-0.03570923413123951
func_dec: rotate,-0.035725944683990186
func_dec: priolists,-0.035725944683990186
func_dec: eep,-0.035787435192963006
func_dec: iint,-0.035796182869235436
func_dec: fds,-0.03583796519678493
func_dec: modem,-0.03589098794734148
func_dec: fsm,-0.03605415360101012
func_dec: onode,-0.03609559249558115
func_dec: id128,-0.03609559249558115
func_dec: signature,-0.03609559249558115
func_dec: maddr,-0.03609559249558115
func_dec: respond,-0.03609559249558115
func_dec: dupl,-0.03609559249558115
func_dec: cqwq,-0.0363435149447238
func_dec: cqc,-0.0363435149447238
func_dec: ohdr,-0.036419668784071345
func_dec: bth2,-0.036419668784071345
func_dec: entryp,-0.036432156711857885
func_dec: igb,-0.03665051392628755
func_dec: rate3,-0.03668725025655824
func_dec: tries1,-0.03668725025655824
func_dec: mrr,-0.03668725025655824
func_dec: tries2,-0.03668725025655824
func_dec: rate2,-0.03668725025655824
func_dec: tries3,-0.03668725025655824
func_dec: rate1,-0.03668725025655824
func_dec: REQUEST,-0.03670982358854413
func_dec: errs,-0.036713229618746276
func_dec: 1byte,-0.036805348447226216
func_dec: na,-0.03686325621094025
func_dec: dbd,-0.036952260725878004
func_dec: mgm,-0.0369581967384171
func_dec: setsockopt,-0.0369921568326798
func_dec: rcb,-0.03741207208773817
func_dec: same,-0.03746086554867533
func_dec: udpv6,-0.03750689933290671
func_dec: boostE,-0.03753735871822307
func_dec: bmain,-0.037577412446817
func_dec: writeargs,-0.037623289166867135
func_dec: fhandleargs,-0.037631226982053394
func_dec: rtu,-0.03767321707079848
func_dec: prealloc,-0.0377257723470827
func_dec: atomic,-0.03775042633063326
func_dec: ueid,-0.03778092330111851
func_dec: gen,-0.0378710159490231
func_dec: nfnl,-0.037873905766239564
func_dec: overquota,-0.037873905766239564
func_dec: nfacct,-0.037873905766239564
func_dec: esp6,-0.03800132527980862
func_dec: structure,-0.03802943221424774
func_dec: mutex,-0.03806072536590905
func_dec: wmin,-0.03809117079036988
func_dec: bound,-0.03809117079036988
func_dec: v4l,-0.03809117079036988
func_dec: salign,-0.03809117079036988
func_dec: halign,-0.03809117079036988
func_dec: hmax,-0.03809117079036988
func_dec: hmin,-0.03809117079036988
func_dec: walign,-0.03809117079036988
func_dec: wmax,-0.03809117079036988
func_dec: nexthdrp,-0.03820055515523348
func_dec: destructor,-0.038291084792359466
func_dec: management,-0.03831628911672145
func_dec: pbc,-0.0383251900024698
func_dec: ouid,-0.03835798329801142
func_dec: tlabel,-0.03835798329801142
func_dec: iterator,-0.038446584099116395
func_dec: QP,-0.038450942072877824
func_dec: break,-0.03847234646708209
func_dec: icr0,-0.03875788328214636
func_dec: bssfilter,-0.03877965518462533
func_dec: fdir,-0.03895668145338428
func_dec: unified,-0.03902769275676066
func_dec: arq,-0.03903347451113613
func_dec: fport,-0.0391406352305501
func_dec: faddr,-0.0391406352305501
func_dec: ehashfn,-0.0391406352305501
func_dec: linkmodes,-0.03920080274344166
func_dec: kuid,-0.03922582782658783
func_dec: oldest,-0.03929867969451089
func_dec: ndns,-0.03955013230184347
func_dec: keyentry,-0.03967014613367368
func_dec: airtime,-0.039709418071435056
func_dec: gddr5,-0.03973397000158774
func_dec: xuo,-0.039978442023822676
func_dec: exterr,-0.03999802330804735
func_dec: asxprint,-0.04007496711373302
func_dec: mirroring,-0.04024701767858223
func_dec: listeninterval,-0.04030552946250233
func_dec: cfgs,-0.04043090831487161
func_dec: fat,-0.04043090831487161
func_dec: capabilites,-0.04043090831487161
func_dec: association,-0.040437978035309526
func_dec: api,-0.040472474106248685
func_dec: initdata,-0.040540992929965124
func_dec: enhance,-0.04066106098567566
func_dec: ZSTDLIB,-0.04067214874929597
func_dec: msglen,-0.0407119571565917
func_dec: vmid,-0.04077578048891415
func_dec: chswitch,-0.040831532591182516
func_dec: mrq,-0.040885762260528466
func_dec: restrack,-0.040930644037247305
func_dec: vrule,-0.04108687843284313
func_dec: kbps,-0.04108708110206715
func_dec: bufaddr,-0.04117570008018546
func_dec: ibqp,-0.04120415533257281
func_dec: fd,-0.04122798603270147
func_dec: regno,-0.04123599870390159
func_dec: include,-0.041296689128965884
func_dec: configuration,-0.041345067231009475
func_dec: diropres,-0.04136306892381647
func_dec: closed,-0.04144831271962197
func_dec: readlinkres,-0.04147620429031609
func_dec: tracepoint,-0.041520350298385585
func_dec: vls,-0.04152356302147143
func_dec: z,-0.04158114125558177
func_dec: mv88e6065,-0.04159161737980809
func_dec: protos,-0.041704237270501994
func_dec: fri,-0.04181486646550339
func_dec: ptcb,-0.041833677806666
func_dec: pdn,-0.04187678299620112
func_dec: anywhere,-0.04207648520890153
func_dec: mini,-0.042102813069519664
func_dec: miniqp,-0.042102813069519664
func_dec: wa,-0.04210850378946125
func_dec: destnode,-0.04244163396728069
func_dec: hsize,-0.04244163396728069
func_dec: is2GHz,-0.04246165690600833
func_dec: pRdEdgesPower,-0.04246165690600833
func_dec: compound,-0.04249204643214573
func_dec: pnetdev,-0.04251534382410628
func_dec: hoc,-0.04254252180891405
func_dec: bittiming,-0.04257050597928055
func_dec: arg4,-0.042675693935888145
func_dec: arg2,-0.042675693935888145
func_dec: arg5,-0.042675693935888145
func_dec: arg3,-0.042675693935888145
func_dec: ari,-0.042720276796627425
func_dec: allocation,-0.04273805845735599
func_dec: se,-0.042791244563901494
func_dec: tsflags,-0.042792234423257074
func_dec: bufmap,-0.0429388869634212
func_dec: prfx,-0.04313479654462953
func_dec: clcsock,-0.04313479654462953
func_dec: proposal,-0.04313479654462953
func_dec: BEACON,-0.043326121221334446
func_dec: fbtft,-0.04335060637631391
func_dec: stolen,-0.043427137485641004
func_dec: hwoffload,-0.04342940506766797
func_dec: slottime,-0.04345125123326527
func_dec: eventname,-0.0436298081615991
func_dec: ng,-0.0436298081615991
func_dec: throw,-0.043665349999367074
func_dec: uev,-0.043665349999367074
func_dec: ptype,-0.04369421525403112
func_dec: pwrstate,-0.04377973057896633
func_dec: rfpwr,-0.04377973057896633
func_dec: nopout,-0.04380695342162138
func_dec: unsol,-0.04380695342162138
func_dec: pcm,-0.043955211118928486
func_dec: driverinit,-0.044107502560459484
func_dec: haddr,-0.04421060158946756
func_dec: RETPOLINE,-0.044310747606162604
func_dec: rhash,-0.044310747606162604
func_dec: ul,-0.04437484738102751
func_dec: field0,-0.04443319757332356
func_dec: field1,-0.04443319757332356
func_dec: factory,-0.04443319757332356
func_dec: eventinodexattrlengths,-0.04454140742623931
func_dec: eventevmsig,-0.04456646352679492
func_dec: eventinodemode,-0.04460664792655287
func_dec: collision,-0.04462871036769618
func_dec: arfb,-0.04462871036769618
func_dec: adjacent,-0.04466352955018554
func_dec: requeue,-0.04477046317682568
func_dec: is,-0.04477554775530487
func_dec: hwstamp,-0.04480566524115674
func_dec: range2,-0.04481405585949963
func_dec: maniptype,-0.04481405585949963
func_dec: manip,-0.04481405585949963
func_dec: RFbInit,-0.04483883592863164
func_dec: MACbSoftwareReset,-0.04484624364400495
func_dec: MACbSafeStop,-0.04488895292080172
func_dec: p5,-0.0449353325103127
func_dec: kstat,-0.04499769693756627
func_dec: iq,-0.04512246816870629
func_dec: stored,-0.04512950949370222
func_dec: metric,-0.04513621996460544
func_dec: kfunc,-0.045242424935487774
func_dec: klist,-0.045242424935487774
func_dec: wccstat,-0.04528009404584055
func_dec: flood,-0.04536458398108989
func_dec: statfs,-0.045485079484644704
func_dec: help,-0.04554861758976375
func_dec: isolated,-0.04563401366762094
func_dec: MTT,-0.04566297164816782
func_dec: WRITE,-0.04566297164816782
func_dec: ppll,-0.04566586486606283
func_dec: param1,-0.04568119571309004
func_dec: ramrod,-0.04576638559759455
func_dec: txpwridx,-0.04589458868295871
func_dec: srcprefs,-0.04591212930485932
func_dec: inverse,-0.04627624185712833
func_dec: invert,-0.04627624185712833
func_dec: wep,-0.04631112408446679
func_dec: snif,-0.04634001076336801
func_dec: exthdr,-0.046422966859647585
func_dec: efer,-0.04643680800533266
func_dec: paprd,-0.04646734597804285
func_dec: gettstamp,-0.046560292418450396
func_dec: userstamp,-0.046560292418450396
func_dec: timeval,-0.046560292418450396
func_dec: time32,-0.046560292418450396
func_dec: xrcdn,-0.04677109503912869
func_dec: rri,-0.04684269303901145
func_dec: kattr,-0.04699969627249139
func_dec: uattr,-0.04699969627249139
func_dec: checking,-0.04705816621216284
func_dec: linkname,-0.04710384434012954
func_dec: umap,-0.04717678407785333
func_dec: tc,-0.047200362342765805
func_dec: integral,-0.047238488009562846
func_dec: cphy,-0.047363661455153465
func_dec: ntf,-0.047364497175286575
func_dec: bbatt,-0.047467393620221766
func_dec: rfatt,-0.047467393620221766
func_dec: tirn,-0.04747821409613718
func_dec: flowtable,-0.04754538426535849
func_dec: v6,-0.04754541772069953
func_dec: klen,-0.047561711087002155
func_dec: rc4key,-0.047561711087002155
func_dec: addareg,-0.047650851945174585
func_dec: publ,-0.0476698605716462
func_dec: nsub,-0.0476698605716462
func_dec: patch,-0.047708843386275346
func_dec: ratr,-0.04779012112742155
func_dec: adj,-0.04779012112742155
func_dec: epds,-0.047809629837967604
func_dec: epoll,-0.047809629837967604
func_dec: epfd,-0.047809629837967604
func_dec: ibnl,-0.0479131604952
func_dec: hdrflags,-0.04792663533443347
func_dec: optr,-0.04792663533443347
func_dec: oinfo,-0.047963442786512794
func_dec: MIPS,-0.04796848683728234
func_dec: masked,-0.0480215063316045
func_dec: awake,-0.048031194358666145
func_dec: reoffload,-0.04813001308504995
func_dec: hwconfig,-0.04817493631921193
func_dec: btc8723b1ant,-0.04817493631921193
func_dec: hooknum,-0.04827051186362051
func_dec: ndopts,-0.04855899615342696
func_dec: icmp6,-0.04855899615342696
func_dec: who,-0.04860599249892217
func_dec: linkevent,-0.048831386867092694
func_dec: pnet,-0.04884006163094885
func_dec: pnvme,-0.048895746508345106
func_dec: lsreq,-0.048895746508345106
func_dec: paged,-0.04894205994064661
func_dec: afa,-0.04911079399989674
func_dec: PSvDisablePowerSaving,-0.04925324929632248
func_dec: solicited,-0.04928737098183951
func_dec: aoe,-0.04931875638792016
func_dec: aoedev,-0.04931875638792016
func_dec: datain,-0.04933421176502426
func_dec: top,-0.049482264110032766
func_dec: ece,-0.04952208303041608
func_dec: ucm,-0.04952208303041608
func_dec: eee,-0.04953659654785351
func_dec: nparams,-0.04962586721857232
func_dec: ipt,-0.04963756514313492
func_dec: show,-0.04977695982786119
func_dec: sense,-0.049844434077860995
func_dec: flag,-0.04987210465895937
func_dec: tinfo,-0.04990022516076898
func_dec: mtppse,-0.04991889537676025
func_dec: 84xx,-0.05025195991256992
func_dec: named,-0.05049240647508793
func_dec: oids,-0.05054424840312679
func_dec: lldev,-0.05058424415833857
func_dec: bidi,-0.05066255311143746
func_dec: puid,-0.050667415083165336
func_dec: chks,-0.0508178003067184
func_dec: laddr,-0.05091279298487403
func_dec: bias,-0.05096435791765641
func_dec: htoclock,-0.0509798103138467
func_dec: macvlan,-0.05099927206027919
func_dec: intvl,-0.051097179199355955
func_dec: updated,-0.051181489171827015
func_dec: misc,-0.05123010467989337
func_dec: gtab,-0.05125023224615137
func_dec: 11b,-0.0512628969376724
func_dec: wbuf,-0.051291355788945545
func_dec: cntr,-0.051346713207913404
func_dec: signal,-0.05147832092596968
func_dec: unconfined,-0.05187629935649591
func_dec: expectation,-0.05189878513680361
func_dec: jumbo,-0.05196172869265512
func_dec: miblen,-0.051975504322011805
func_dec: lldpmib,-0.051975504322011805
func_dec: scb,-0.052284998763748286
func_dec: mv88e6351,-0.05230775696250532
func_dec: numerator,-0.05236960890025786
func_dec: denominator,-0.05236960890025786
func_dec: storage,-0.05237189146720463
func_dec: xid,-0.05238046275607364
func_dec: vt,-0.05242799497777962
func_dec: ssk,-0.05260788158033984
func_dec: configtype,-0.05262067381914427
func_dec: adhoc,-0.05281806834221995
